"Simulation","TargetYear","Quantile","Target_spatial_SD","N","RMSE","MAE","R2_predictive","Bias"
3747,2024,0.256951088318601,0.0526343439745716,22593,0.0391218267404839,0.0339575175647623,0.447516839968454,-5.43439842942036e-18
3748,2009,0.0266316782217473,0.0490381677510111,22733,0.0474011771943929,0.0415601647958721,0.0656084777366485,5.69827161429322e-18
3748,2016,0.372948321513832,0.0663270449429297,22733,0.030124312825912,0.0256408808493778,0.793712883660284,-2.26882020705918e-18
3748,2024,0.866874913452193,0.0879871096175328,22593,0.0268941196789501,0.0209804989506601,0.906567969629484,-4.15834338810912e-18
3749,2009,0.71062245243229,0.0981816937290901,22733,0.0496057282638287,0.0381591076160141,0.744717100025782,1.32204243649588e-17
3749,2016,0.732449576724321,0.0853998743193115,22733,0.0267272726595242,0.0212719030899301,0.90204785974564,-2.17395728625439e-18
3749,2024,0.197306435089558,0.0485766084904896,22593,0.0424706282713514,0.0370880614513658,0.235562094300946,1.96600722251143e-18
3750,2009,0.312746818875894,0.0752606608376052,22733,0.0411824555364375,0.0331555922890149,0.700561577477904,7.49924943881575e-18
3750,2016,0.273215322522447,0.0604668541826508,22733,0.0334190426057687,0.028780944962706,0.694527328572365,-4.06629260512335e-18
3750,2024,0.968937570694834,0.100812931400331,22593,0.0330354429317681,0.0264505040461231,0.892614163423224,-1.82047084856447e-17
3751,2009,0.855137056205422,0.110136919536645,22733,0.0574665977627917,0.0454544291357829,0.727739758178461,-4.65935382850437e-18
3751,2016,0.728168945061043,0.0851173597356973,22733,0.0266724939738966,0.0212406921468128,0.901800320929564,1.8843044643538e-17
3751,2024,0.45899678976275,0.0630917012516663,22593,0.0315898310561274,0.026908130738271,0.749291329923253,7.38644522328118e-18
3752,2009,0.471819306723773,0.0840165481862148,22733,0.0431412263327008,0.0338640948619381,0.736321689242784,5.24253457817664e-18
3752,2016,0.571332231163979,0.0760396459289409,22733,0.026693881375884,0.0219998580724596,0.876756964923681,1.08600797384837e-17
3752,2024,0.938502170611173,0.0959262586558009,22593,0.0301826894247171,0.0238714242709758,0.900994327028714,-2.51668503753201e-18
3753,2009,0.992102828575298,0.132570260380377,22733,0.0754297224379128,0.0626780267991284,0.676248413525728,2.94667042330396e-18
3753,2016,0.925216830568388,0.10226678681894,22733,0.034687055620872,0.0281571634682106,0.884950494490701,1.33947310994393e-17
3753,2024,0.776674762601033,0.0807003896260266,22593,0.02582128491763,0.0202797834566251,0.897617988114367,8.90582880239117e-18
3754,2009,0.0778639460913837,0.0564933759275369,22733,0.043805945536799,0.037823458420754,0.398701436659956,4.98345315869545e-18
3754,2016,0.569567700615153,0.0759486707568838,22733,0.0267118025316565,0.0220227425985475,0.876295601763867,-1.18273049954287e-17
3754,2024,0.577542314538732,0.0687864071855582,22593,0.0285834809962161,0.023877625250049,0.827319138892348,-1.83231960716916e-17
3755,2009,0.0247081376146525,0.0486592829892337,22733,0.0476195724357686,0.0417743826578617,0.0422356281626701,2.96041312580701e-18
3755,2016,0.680816388688982,0.0821360961407521,22733,0.0262935754749835,0.0211214210555406,0.897517365008507,1.10603629945747e-17
3755,2024,0.179263107478619,0.0472338682424829,22593,0.0436137540910546,0.0381613728246896,0.147372891684339,-5.48049249801358e-18
3756,2009,0.575168506242335,0.0896222275631784,22733,0.0452371608987744,0.0351114172712763,0.745212382608434,-1.60075954997639e-18
3756,2016,0.886224129470065,0.0978240080459836,22733,0.0318613346939867,0.0255748522705296,0.89391447535263,9.88910939837353e-18
3756,2024,0.776335502509028,0.0806761722238065,22593,0.025821250627389,0.0202811530307085,0.89755678483739,8.88176381392363e-18
3757,2009,0.607663982082158,0.0915255647275665,22733,0.0460949374171656,0.0356503739809494,0.746346575805548,-5.14569538378182e-18
3757,2016,0.843231112230569,0.093758319814397,22733,0.0296641751116801,0.0235958708000991,0.899893097224496,5.61126221992536e-18
3757,2024,0.205646940274164,0.0491771611069501,22593,0.041964687441919,0.0366140232420012,0.271783860401955,-2.68876068242398e-18
3758,2009,0.00436520925723016,0.0430280325543567,22733,0.0512642637243107,0.045246685516784,-0.419533271165803,-1.71746223147424e-19
3758,2016,0.992756717605516,0.115453509380991,22733,0.044791032479656,0.0372689184464685,0.849482507539686,-5.36963072989131e-19
3758,2024,0.589502011425793,0.0694053434727166,22593,0.0283137312322746,0.0235836369761947,0.83357153110652,4.04822498096198e-18
3759,2009,0.743699993938208,0.100578239307484,22733,0.0510400536972785,0.0393745849974323,0.742466759609335,6.50337149370047e-18
3759,2016,0.753016141941771,0.0867913899235082,22733,0.0270430182451518,0.0214744951821545,0.902909633608354,4.4630663412632e-18
3759,2024,0.308343230048195,0.0557462556199083,22593,0.0366787899208735,0.0316802208585333,0.567069864027411,-4.18366747251348e-18
3760,2009,0.0467767203226686,0.052422844608055,22733,0.0456014682210377,0.039750333787899,0.243279342883046,4.79129199955487e-18
3760,2016,0.88617284828797,0.0978187281792214,22733,0.0318582195763383,0.0255720073882341,0.893923768313802,1.0810851448941e-17
3760,2024,0.480223803780973,0.0640602051202413,22593,0.0310166428543653,0.0263524315150037,0.765559763008574,-2.12038984015019e-17
3761,2009,0.478229105239734,0.084350348349354,22733,0.0432480121037898,0.0339233830653457,0.737107834736677,1.07735532344953e-17
3761,2016,0.315622826805338,0.06312107873716,22733,0.0318151556081406,0.0272643397403998,0.745938777619245,-2.75981241400356e-18
3761,2024,0.245780345052481,0.0519133036750053,22593,0.0397043936786381,0.0345019909683966,0.415022685260045,-6.12192419658318e-18
3762,2009,0.938555045751855,0.120308208840873,22733,0.0652329394696625,0.0529743922467716,0.705989744135237,-7.54974725312775e-18
3762,2016,0.944693346740678,0.104938646525652,22733,0.0365570297530134,0.0298566174361176,0.878635969192533,-1.47247316290049e-18
3762,2024,0.955986483953893,0.0985266601372528,22593,0.0316360364828314,0.0251862314075827,0.896895923709821,1.42809972354563e-17
3763,2009,0.0596376904286444,0.054225885270491,22733,0.044755552968337,0.0388622414382662,0.31876075727392,-1.07296096138029e-18
3763,2016,0.897473935969174,0.0990131479392569,22733,0.0325785815355454,0.026231221803382,0.891732599244957,1.01985237936607e-17
3763,2024,0.446448667906225,0.0625264572923297,22593,0.0319352382507465,0.02723948319737,0.739125338271228,-8.46276649895013e-18
3764,2009,0.953640901716426,0.122813639335259,22733,0.0672542255596578,0.0549140353153845,0.700107879701222,1.48199433039726e-17
3764,2016,0.010751633439213,0.0324543400910011,22733,0.0569515824430703,0.0506058574760666,-2.07953490125605,-7.48480684334296e-19
3764,2024,0.76539666694589,0.0799051560769483,22593,0.0258327073609331,0.0203379216208947,0.895477578391026,-4.04347952695713e-18
3765,2009,0.770805104402825,0.102664727709919,22733,0.0523523196396513,0.0405545710881183,0.739955038323303,-9.58685787704851e-18
3765,2016,0.166465131798759,0.0525989899719601,22733,0.0389953055568091,0.0339985689714212,0.45034655977296,5.36106479110443e-18
3765,2024,0.119839735794812,0.0422717253599184,22593,0.0479693536743226,0.0422552558235645,-0.287795811350638,-7.60107099260499e-18
3766,2009,0.851549400249496,0.109779232569358,22733,0.0572087372448982,0.0452030303232556,0.728416458529966,6.78498123978618e-18
3766,2016,0.471478550229222,0.0711304083691431,22733,0.0280953646776865,0.0235921721458342,0.843980871493988,7.59317847347308e-18
3766,2024,0.570938002085313,0.0684485604858059,22593,0.028735808585607,0.0240411805195692,0.823746630248257,-1.21956506326006e-17
3767,2009,0.217964601237327,0.0689932573340892,22733,0.0409915044892577,0.0338578175513788,0.64698470517144,2.43011483429596e-18
3767,2016,0.846459175460041,0.0940419566603061,22733,0.0298034018873482,0.0237182329586008,0.899559822936108,9.55931076938282e-18
3767,2024,0.0655000004917383,0.036534158268841,22593,0.0532375378806053,0.0471840059661208,-1.12352283496456,-3.35781091130473e-18
3768,2009,0.994472747668624,0.13369339011252,22733,0.0763970767375111,0.0635889988535673,0.673447724320255,8.18340614380027e-19
3768,2016,0.418465612223372,0.0686093292352456,22733,0.0290908712446682,0.0246205670604035,0.820209717828406,4.79968385934075e-18
3768,2024,0.287962693953887,0.0545522827552559,22593,0.0376015742319406,0.0325391338996436,0.52487769296714,-1.84130273780368e-18
3769,2009,0.693523060297593,0.0969987724283564,22733,0.0489286968012568,0.0376218940374216,0.745543279441758,5.33618908071083e-18
3769,2016,0.185348911676556,0.054138401389264,22733,0.0378239432088604,0.0329054305693814,0.511862857193004,1.01266992151636e-17
3769,2024,0.926809760043398,0.0943922771950029,22593,0.0294031196636724,0.0231721448546108,0.902963947952103,-4.0169755274943e-18
3770,2009,0.287133126053959,0.0736687031251801,22733,0.0410327014235465,0.0332377797381128,0.689748938831953,5.22576814727279e-18
3770,2016,0.902161450823769,0.099528183521972,22733,0.0328985859490457,0.0265240225690747,0.890734914049247,8.34193249760859e-18
3770,2024,0.1331346121151,0.0434695027387513,22593,0.0469001178954665,0.0412506935326721,-0.1641199914025,-3.26492094360563e-18
3771,2009,0.817942433292046,0.106623032491219,22733,0.0549871856603387,0.0430462032060518,0.734025483124528,3.64830954850807e-18
3771,2016,0.836194847943261,0.0931502856682711,22733,0.0293734325248638,0.023341625708416,0.900560227276317,-6.18745834776327e-18
3771,2024,0.721200681291521,0.0769635942193955,22593,0.0260991057834146,0.0208156122033314,0.884999482173233,-1.58160115398515e-17
3772,2009,0.95942445914261,0.123882231059624,22733,0.0681271273471977,0.0557487442205861,0.697558612456627,7.24818370155322e-18
3772,2016,0.871441486524418,0.0963492330031316,22733,0.0310163820157299,0.0248048795717702,0.896365380992467,1.19436359705666e-17
3772,2024,0.268160277511925,0.0533415957761286,22593,0.0385561135149849,0.0334294660214781,0.477515133975731,-5.59059051008599e-18
3773,2009,0.900421502767131,0.115113392881135,22733,0.0611690639570302,0.0490580415861774,0.717621865483758,1.30261253726074e-17
3773,2016,0.45541319088079,0.0703691851141025,22733,0.028379855809054,0.0238921896243377,0.837342373789048,4.85981623096456e-18
3773,2024,0.636722601018846,0.0719463281839342,22593,0.0273386394701664,0.0224671059692173,0.855603804870548,3.40613764072542e-18
3774,2009,0.126839369302616,0.0615756290784248,22733,0.0421561143265273,0.0358323443026341,0.531270230408225,1.17750255540809e-18
3774,2016,0.60749648581259,0.077949996309444,22733,0.026397417955582,0.0215788524804989,0.885314158872628,1.43788858373113e-17
3774,2024,0.698699305066839,0.0755581687290462,22593,0.026349117945961,0.0211827450529177,0.87838460945215,-1.15809778719279e-17
3775,2009,0.0596327660605311,0.0542252318482516,22733,0.0447558450793385,0.0388625537655752,0.318735446221451,-3.13175872878776e-19
3775,2016,0.513998114038259,0.0731713544851109,22733,0.0274130784856821,0.0228485019134514,0.859637034617008,-4.87681128959746e-18
3775,2024,0.05258007068187,0.0348587285356902,22593,0.0548208321550922,0.0486598281888566,-1.47336030039549,4.67963370001356e-18
3776,2009,0.818412929074839,0.106665051106057,22733,0.0550160961830528,0.0430740742896159,0.733955457655943,2.17577969070006e-17
3776,2016,0.03136464394629,0.0371511843110902,22733,0.0523591085208778,0.046386346294926,-0.986361394497038,3.73161439865617e-18
3776,2024,0.0546763066668063,0.035142866184107,22593,0.0545508677804639,0.0484081789150336,-1.40961796562802,-1.08746166533996e-17
3777,2009,0.860316375503317,0.110661371880264,22733,0.0578468047956987,0.0458251107092422,0.726733901932392,-4.34646351672654e-19
3777,2016,0.973285580053926,0.109956430261905,22733,0.0403387223985769,0.0332701507592099,0.865407109864072,-8.81711570815458e-18
3777,2024,0.00256545236334205,0.0239796136500789,22593,0.065694145482784,0.0588521466280309,-6.50564804321563,2.78689383392955e-18
3778,2009,0.0451996305491775,0.0521865302070583,22733,0.0457182072499154,0.0398705833164771,0.232496006267949,5.83775539464361e-18
3778,2016,0.770924686454237,0.0880531314106469,22733,0.0273934257034672,0.0217234122314969,0.903211850353232,1.7781473039262e-17
3778,2024,0.3676563706249,0.0589052795367693,22593,0.0343434515316025,0.029506579899209,0.660062825764012,-8.23855684407007e-18
3779,2009,0.224530511768535,0.0694646890301865,22733,0.0409685124720562,0.0337719425748889,0.652150563891891,1.35030040649302e-18
3779,2016,0.223562402417883,0.057040131943121,22733,0.035715677182254,0.0309337621784972,0.607918961762172,5.41142697879751e-18
3779,2024,0.829502540407702,0.0847324433026494,22593,0.0261584956030092,0.0203938096830624,0.904688502948305,-1.56728375154131e-17
3780,2009,0.704817934893072,0.0977761466493643,22733,0.0493712303721718,0.0379698496016532,0.745022904465998,-3.35100169196295e-18
3780,2016,0.374918463407084,0.0664300284676966,22733,0.0300747299590004,0.0255927230469835,0.795028395637582,2.00037190653826e-18
3780,2024,0.228777276352048,0.0507832426391873,22593,0.0406287041776648,0.035365294192018,0.359905186007401,-8.06072618897426e-18
3781,2009,0.098695662105456,0.0587981896623045,22733,0.0429743284424492,0.0368606493231281,0.465793223989229,9.04318113738239e-18
3781,2016,0.852554093813524,0.0945859594408987,22733,0.030076682982656,0.0239597425097128,0.898882660574753,-3.90210063560977e-18
3781,2024,0.754246575990692,0.0791379619884443,22593,0.0258682537502752,0.0204225709485534,0.893147737071868,1.1703461692911e-18
3782,2009,0.0158910749014467,0.0467091751796396,22733,0.0487970673133829,0.0429168155641161,-0.0914457438007117,5.34726098210275e-18
3782,2016,0.774228251772001,0.0882914225821264,22733,0.0274662327173989,0.021777090530183,0.903221192446707,3.14777399687911e-18
3782,2024,0.012794477166608,0.0276888589545943,22593,0.0618499721888085,0.0552326539791747,-3.98985725867109,-6.36221956687144e-19
3783,2009,0.905630844179541,0.115754560466151,22733,0.0616604717019358,0.0495332586542525,0.716236475559681,-4.46583491277214e-18
3783,2016,0.248519139597192,0.0588068333599625,22733,0.0345028821545062,0.0297990939325261,0.655749748608556,6.5676343665516e-18
3783,2024,0.708927189931273,0.0761900449128129,22593,0.0262270601048842,0.0210073882069775,0.881499007755043,-1.80770665103212e-18
3784,2009,0.0490334695205092,0.0527546113043636,22733,0.0454398596092543,0.0395829031878509,0.258054147634951,2.68265577185971e-18
3784,2016,0.0820750859566033,0.0443764911414739,22733,0.0457751791705449,0.0403060903749428,-0.0640775764555561,-2.85598778316686e-18
3784,2024,0.304462992819026,0.0555231009124186,22593,0.0368497648864047,0.0318392399293434,0.559504740141374,4.40103757909835e-18
3785,2009,0.874156204983592,0.112113571794144,22733,0.0589123596702931,0.0468636110900386,0.72386874712246,-5.3332875653073e-18
3785,2016,0.509946328122169,0.0729744536450398,22733,0.0274733139327278,0.0229159725222597,0.858257692740751,6.5809159385503e-18
3785,2024,0.765931351576,0.0799424098587875,22593,0.0258315942823794,0.02033456141876,0.895583970935882,-3.54961879099504e-18
3786,2009,0.120570289902389,0.060984199763971,22733,0.0423132370388601,0.0360378403939516,0.51856578967381,1.00989434511612e-17
3786,2016,0.263646977255121,0.059833790802973,22733,0.033825579156563,0.0291638806277051,0.680392803435562,-3.72932812136573e-18
3786,2024,0.478636778425425,0.0639871660183182,22593,0.031059037194482,0.0263938168630874,0.764381466245678,-1.1182501301333e-17
3787,2009,0.404164124047384,0.0804710177676737,22733,0.0421389592427793,0.0333698698501054,0.725774569807598,3.5300020016997e-18
3787,2016,0.450909543782473,0.0701560683658652,22733,0.028462129788925,0.0239778822992854,0.835402434001091,6.18237607555962e-18
3787,2024,0.813197840703651,0.0834274085532886,22593,0.0259778817742133,0.0202821552634012,0.903036298104181,6.88341570151905e-18
3788,2009,0.229922983096913,0.0698470299487541,22733,0.0409543531166239,0.0337058904515421,0.65618615734239,3.43963771151646e-18
3788,2016,0.3655308149755,0.06593532322101,22733,0.0303155694931564,0.025826467220371,0.788595470684646,5.14565096979013e-18
3788,2024,0.094772661337629,0.0398253942608785,22593,0.0501863903206078,0.0443338758278898,-0.588074876075223,2.81043289940395e-18
3789,2009,0.776235409313813,0.103097845468379,22733,0.052631664151646,0.0408117255050496,0.7393761657518,-5.9277613920885e-18
3789,2016,0.973895246163011,0.110087861613111,22733,0.0404417950789879,0.0333629953974293,0.86504123939291,1.1574272821232e-17
3789,2024,0.520359725924209,0.0659473058630415,22593,0.0299699010079041,0.0253169952173217,0.793464018086251,3.09461247195324e-18
3790,2009,0.576325166039169,0.0896886176746474,22733,0.0452658771624055,0.0351291812145039,0.745266346402263,5.55481799809485e-18
3790,2016,0.468441155040637,0.0709862597872966,22733,0.0281480772769618,0.0236481128493672,0.842758207628127,1.2769443202919e-17
3790,2024,0.750870728632435,0.078909215903635,22593,0.0258835067801761,0.0204535622845113,0.892400563181639,-9.93089455592313e-18
3791,2009,0.194804755505174,0.0672744546235066,22733,0.0411271486276688,0.0342120679433039,0.626254532692968,8.58396252124594e-18
3791,2016,0.89834801107645,0.0991082624208182,22733,0.0326372637215977,0.02628496329421,0.891550672847994,-3.78416241051754e-18
3791,2024,0.0562074542976916,0.0353471551523241,22593,0.0543571381790785,0.0482275898177864,-1.36495813960147,-1.63852050834485e-18
3792,2009,0.424757360480726,0.0815643407163386,22733,0.0424214288031431,0.0334958023156578,0.72948644721789,9.72680785527142e-18
3792,2016,0.143394310493022,0.0506006740324945,22733,0.0405655529314295,0.0354620110095441,0.357280760173713,2.92052041885344e-18
3792,2024,0.220562959089875,0.0502223844567959,22593,0.0410923453035985,0.0357983593023715,0.33050640863723,-7.36960069112213e-18
3793,2009,0.439975396031514,0.0823611247256825,22733,0.0426426816546124,0.0336021517649159,0.731920513155424,5.34426825407199e-18
3793,2016,0.53004258708097,0.0739576304460287,22733,0.0271856873323015,0.022590706657171,0.86487560466795,-3.40548454422748e-18
3793,2024,0.440741047263145,0.062270635324788,22593,0.0320941577369746,0.0273911484772355,0.734353196114735,4.33912473063381e-18
3794,2009,0.908846454694867,0.116159338809843,22733,0.0619722619648825,0.0498342827746782,0.715353703265799,5.76664948818667e-18
3794,2016,0.0176214659586549,0.0342944913359055,22733,0.0551200574189342,0.0489247401936029,-1.58338834436483,3.74896268265923e-18
3794,2024,0.271717945579439,0.0535627327260236,22593,0.0383804309850233,0.0332656171885313,0.486531903085712,-4.60245453826075e-19
3795,2009,0.46266450220719,0.0835407555822981,22733,0.0429926686761121,0.0337833535494522,0.73514320804396,6.32201754048454e-18
3795,2016,0.553407138446346,0.0751242409046135,22733,0.0268894282322142,0.0222431327547025,0.871878490601527,-5.42659897720768e-18
3795,2024,0.944470026995987,0.0967661030903098,22593,0.0306347201018704,0.0242796674861886,0.899769348597254,-1.67702724922655e-17
3796,2009,0.931597844231874,0.119258653140794,22733,0.0643974062955538,0.0521706610162563,0.708407697211667,-9.74743174568187e-18
3796,2016,0.218308804556727,0.0566561166705842,22733,0.035986712068157,0.0311875694254356,0.596531312781594,1.45096516578295e-18
3796,2024,0.91501885629259,0.0929660833436437,22593,0.028735404187402,0.0225754256449327,0.904455701896153,-1.8656545769987e-17
3797,2009,0.38945489260368,0.0796756025627146,22733,0.0419497056991709,0.0332941808536254,0.72277893470725,8.82406873345794e-18
3797,2016,0.532563277985901,0.0740821904616017,22733,0.0271516572485294,0.0225516179261244,0.865666552750716,3.86859311064296e-18
3797,2024,0.279929131502286,0.0540670544204233,22593,0.0379819728391097,0.0328940588236389,0.506475359199531,-7.62879569727575e-19
3798,2009,0.80526344710961,0.10551101818712,22733,0.0542289812971511,0.042317295869593,0.735828252591473,6.10325031375727e-18
3798,2016,0.297094692708924,0.0619918274988409,22733,0.0324767329581686,0.0278906532617494,0.725529992368884,7.25593528446559e-18
3798,2024,0.612484805751592,0.0706218451298801,22593,0.0278197190174378,0.0230308964391388,0.844816128931057,-3.18526018114266e-18
3799,2009,0.768555719871074,0.102486872903365,22733,0.0522382837867189,0.0404500885265709,0.740187273059844,-1.12918931332635e-17
3799,2016,0.0840529787819833,0.044606331830024,22733,0.0455749051695264,0.0401207622267433,-0.0439450281337961,2.76353663153508e-18
3799,2024,0.141029342077672,0.0441537157043102,22593,0.0462942843244314,0.0406817288221372,-0.0993588026253409,-7.45775960133972e-18
3800,2009,0.340907289879397,0.0769388907649765,22733,0.0414142766665719,0.0331478759155631,0.710247345072611,7.67801963042104e-18
3800,2016,0.310307152802125,0.062801915288633,22733,0.0319988426406558,0.0274388599546886,0.740377774460195,-1.44729668930141e-18
3800,2024,0.451973583549261,0.0627747866024793,22593,0.0317825140084482,0.027093303181567,0.743654778021395,-6.22194044333395e-18
3801,2009,0.93789343861863,0.120205897127018,22733,0.0651511897606511,0.0528957727685897,0.706226742821458,1.14713751410578e-17
3801,2016,0.0460839839652181,0.0396078662100998,22733,0.0500580109333711,0.0442643886303198,-0.597362150214022,9.03440207105149e-19
3801,2024,0.0292250327765942,0.0312244756735503,22593,0.0583285464802865,0.0519338963958475,-2.48972514324449,-8.37434485218165e-18
3802,2009,0.503831279929727,0.0856953813553869,22733,0.0437006535507299,0.0341838694741585,0.739936060569558,-7.80596471534603e-19
3802,2016,0.824119930155575,0.0921373357479858,22733,0.0289132266189784,0.0229455220073609,0.901521613372642,-3.88389894718916e-18
3802,2024,0.336128676077351,0.0572852796483438,22593,0.0355200633797082,0.0306022657998719,0.615513928121023,-1.3784059242631e-18
3803,2009,0.324277308071032,0.0759565333275204,22733,0.0412693994333272,0.0331427108584866,0.704780437734805,-9.66235033586609e-19
3803,2016,0.425772953778505,0.0689609570276516,22733,0.0289431428934716,0.0244718202163601,0.823841370763006,-7.03201365005823e-19
3803,2024,0.626781871775165,0.0713977055474931,22593,0.0275305523391635,0.0226960095668255,0.851310410871126,-6.00973209022042e-18
3804,2009,0.442645444534719,0.0825002761602451,22733,0.0426825954539202,0.0336221450812004,0.732323687741388,3.24152150052342e-18
3804,2016,0.334572859574109,0.064227801950681,22733,0.0311992626365827,0.0266768456135828,0.764027363149015,5.51483020346779e-18
3804,2024,0.407319921301678,0.0607722110712861,22593,0.0330581960309005,0.0283040236816884,0.704084680464124,1.16224494568198e-17
3805,2009,0.486973477527499,0.0848072388139621,22733,0.0433976867804371,0.0340081725287676,0.738129595204351,4.57619295122866e-18
3805,2016,0.418677452486008,0.0686195634337556,22733,0.0290865309814196,0.0246161998874784,0.820316971371944,3.2533073046677e-18
3805,2024,0.763482406269759,0.0797721363376087,22593,0.025837145284962,0.0203504324581467,0.895092670491953,1.30856994918022e-17
3806,2009,0.841602640692145,0.10881003961796,22733,0.0565160877925963,0.0445283288344008,0.730210309511743,-8.09286717845508e-19
3806,2016,0.360124682076275,0.065645732300803,22733,0.030459687407201,0.0259656743546816,0.784693572998912,5.64429669116858e-18
3806,2024,0.549329011002555,0.0673618593592841,22593,0.0292494366784811,0.0245817166774875,0.811450188306186,-1.33506705030895e-17
3807,2009,0.94915941148065,0.122031170549431,22733,0.0666190543454098,0.0543052412295533,0.701960052995898,-9.4832811695382e-18
3807,2016,0.233770624734461,0.0577740171475666,22733,0.0352049145055388,0.0304556345574869,0.62866955286199,3.89997561985963e-18
3807,2024,0.813908578595147,0.0834830580071937,22593,0.0259842044065545,0.0202853519339936,0.903118384312175,-1.4075106556667e-17
3808,2009,0.470369812333956,0.0839411583767098,22733,0.0431174031578424,0.0338509972965027,0.73613949971404,5.43596854097174e-18
3808,2016,0.19114388525486,0.0545956709589389,22733,0.0374827975462242,0.0325871714920638,0.528624849982344,6.80184573916833e-18
3808,2024,0.293939720606431,0.0549079966873791,22593,0.0373246350227045,0.0322811405721143,0.537896599163093,-5.92023430333252e-19
3809,2009,0.371061983751133,0.0786603202207685,22733,0.0417293409728572,0.0332181311293836,0.718556815304656,1.02767830355043e-17
3809,2016,0.186111402697861,0.0541989531015864,22733,0.0377785854821673,0.032863100424931,0.514120367148501,6.53147124257821e-18
3809,2024,0.725889151450247,0.0772637052577468,22593,0.0260558876350016,0.0207481721563644,0.886268725586376,1.6998341015255e-18
3810,2009,0.225908515276387,0.0695628011924886,22733,0.0409644958163745,0.0337546583821734,0.65319910595442,4.77834815274132e-18
3810,2016,0.718537265667692,0.0844900879663162,22733,0.026562351508556,0.0211842101486172,0.901158206044442,9.95555720115152e-18
3810,2024,0.527230120496824,0.0662785995004647,22593,0.0297960731522508,0.0251417049730022,0.79788867899048,-9.46940920152468e-18
3811,2009,0.0046066262293607,0.0431369652183772,22733,0.0511866074390058,0.0451743197330722,-0.408097153206203,1.60953980862922e-18
3811,2016,0.479000998428091,0.0714880977162747,22733,0.0279669962172362,0.0234551240238172,0.846946498228848,-7.49624597988765e-18
3811,2024,0.842590505257249,0.0858266783955688,22593,0.0263612460155225,0.020545981233521,0.905657695373626,-7.22697673384618e-18
3812,2009,0.709437357727438,0.0980985516040436,22733,0.0495574531501148,0.0381198796963181,0.744781664274302,6.80904348854672e-18
3812,2016,0.157951993634924,0.0518779156162863,22733,0.0395556450718558,0.0345215385547445,0.418605377561302,7.91853182824837e-18
3812,2024,0.462503612274304,0.0632505380189234,22593,0.0314942024284527,0.0268158958670548,0.752056913015336,-5.5068795257243e-18
3813,2009,0.696368342731148,0.0971931690024766,22733,0.0490384911991655,0.0377068706252385,0.745421444287722,5.49308910741399e-18
3813,2016,0.962770452024415,0.107890536348379,22733,0.0387438866141417,0.0318335756259526,0.871038887636018,1.32059719328301e-17
3813,2024,0.905896930489689,0.0919301039779353,22593,0.0282872323171773,0.0221786746276267,0.905314247550564,2.39080303718635e-18
3814,2009,0.0146949514746666,0.0464084183236343,22733,0.0489866199093635,0.0430981804671139,-0.11424454933019,4.59729526081136e-18
3814,2016,0.687904139515013,0.0825667466402933,22733,0.0263254176014651,0.0211141342962088,0.898337848201152,-9.92707561117742e-19
3814,2024,0.407657608622685,0.0607875116896648,22593,0.0330480444333288,0.028294467681147,0.704415250934222,9.6613970377567e-18
3815,2009,0.187682691961527,0.0667267783523404,22733,0.0411874593308761,0.0343392587563095,0.618979101716458,6.19397468516174e-18
3815,2016,0.362791520776227,0.0657890253715995,22733,0.0303880846114321,0.0258965760638102,0.786637125702535,6.08794566953299e-18
3815,2024,0.321173248114064,0.0564698421822055,22593,0.0361294312389586,0.0311688830050567,0.590637247058275,-1.09841574000478e-18
3816,2009,0.536854033591226,0.0874747476198321,22733,0.0443569907943607,0.0345748383827163,0.742855132967657,5.51540460455497e-18
3816,2016,0.853135082637891,0.0946384126912998,22733,0.0301034605640664,0.023983470093195,0.898814785737871,1.19081289217322e-17
3816,2024,0.968523220857605,0.10073305755811,22593,0.0329848053877118,0.0264048437817981,0.892773274806524,1.48086154192223e-17
3817,2009,0.159009179566056,0.064415902656896,22733,0.0415326387810567,0.034942158149561,0.584269430137036,1.41453484246625e-17
3817,2016,0.870199563913047,0.0962293771176186,22733,0.0309500003713676,0.0247444929280068,0.896551291675065,-1.05424612741139e-17
3817,2024,0.212809706805274,0.0496835368639795,22593,0.0415407417090867,0.0362172959859886,0.300894519661299,4.50608601061042e-18
3818,2009,0.246009987778962,0.0709631955356026,22733,0.0409359779523707,0.0335327233241922,0.667215479517927,1.82972709076869e-18
3818,2016,0.827481605811045,0.0924156497310777,22733,0.0290365946716924,0.0230511343741672,0.901276753959446,-4.10712694831688e-18
3818,2024,0.934940805425867,0.095444551994516,22593,0.0299313220459743,0.023645321437846,0.901651274807464,-9.57815334054831e-18
3819,2009,0.922314992407337,0.117939095351091,22733,0.0633569379049557,0.0511689476375911,0.711402955852704,-7.7165286477811e-19
3819,2016,0.402690515853465,0.067838862370428,22733,0.0294248439271117,0.0249541633854513,0.811856019607084,-3.88687408847155e-19
3819,2024,0.78354558092542,0.0811949578366502,22593,0.0258272318441622,0.0202571620321301,0.89881483973239,-7.01748782400544e-18
3820,2009,0.363104607677087,0.0782132062974607,22733,0.041640230726044,0.0331930912799212,0.716544309983053,3.82504265810517e-18
3820,2016,0.275655945530161,0.0606263113213494,22733,0.0333180223010323,0.0286855522776929,0.697966411199606,-1.33473196104292e-18
3820,2024,0.457289923215285,0.0630145394831865,22593,0.0316365147166391,0.0269530741885963,0.747933602231089,-1.29099701292584e-17
